variant,station,control_rmse,candidate_rmse,rmse_delta,rmse_delta_pct,outcome
modern_tcn,DE-Amv_WET_Merged,4.074442257292313,3.2380571885732983,-0.8363850687190149,-20.52759656176445,win
modern_tcn,DE-Har_ENF_Merged,2.5598940282411453,2.5815589300219126,0.0216649017807673,0.8463202594231154,loss
modern_tcn,DE-RuM_CRO_Merged,4.596330069297273,5.79598998045069,1.1996599111534172,26.100386461950322,loss
modern_tcn,DE-RuR_GRA_Merged,3.574116339769227,3.44925733528616,-0.12485900448306708,-3.493423062191897,win
modern_tcn,DE-RuS_CRO_Merged,4.949142875018484,5.693004832137423,0.7438619571189395,15.030116848589897,loss
modern_tcn,ES-HeB_ENF_Merged,2.0267574439803124,2.365692564893298,0.3389351209129856,16.723023365211233,loss
modern_tcn,ES-LM2_SAV_Merged,1.5338937544440525,1.4295325371059941,-0.10436121733805837,-6.80367965745341,win
modern_tcn,FR-CLt_GRA_Merged,3.783260939953519,4.6107672823171635,0.8275063423636446,21.872832868192575,loss
modern_tcn,FR-Mej_GRA_Merged,4.693949716210748,4.5785104084414066,-0.11543930776934186,-2.459321355119495,win
modern_tcn,IL-Yat_ENF_Merged,1.8618269129496747,2.2331891581386034,0.3713622451889287,19.946120802421046,loss
modern_tcn,IT-BsB_DBF_Merged,2.7607259540221865,2.5708117192221334,-0.1899142348000531,-6.879141137618575,win
modern_tcn,IT-SR2_ENF_Merged,3.844075618386728,3.884115603818723,0.04003998543199483,1.041602439881209,loss
modern_tcn,KR-ScC_ENF_Merged,3.0383912850859742,3.5446142659333955,0.5062229808474212,16.66088838959717,loss
modern_tcn,RU-Fy2_ENF_Merged,2.955399798618566,3.1232490726752316,0.16784927405666572,5.6794100796488864,loss
modern_tcn,RU-Fyo_ENF_Merged,2.705392035910339,3.0102574326638076,0.3048653967534687,11.268806616815679,loss
modern_tcn,US-CMW_DBF_Merged,2.1208246787029896,2.4364998345786413,0.31567515587565165,14.884547461448147,loss
modern_tcn,US-CRK_ENF_Merged,2.5213084328640916,3.099698625382803,0.5783901925187114,22.94008083182772,loss
modern_tcn,US-MMS_DBF_Merged,2.8565423643319408,2.608551766669564,-0.24799059766237663,-8.68149552966193,win
modern_tcn,US-Mo1_CRO_Merged,5.989484076852802,7.407844814904225,1.4183607380514225,23.680849967243013,loss
modern_tcn,US-Ne2_CRO_Merged,3.8560868092292764,4.231428232483853,0.3753414232545764,9.733738938558716,loss
modern_tcn,US-Ro1_CRO_Merged,4.925120648107722,6.5898310646808955,1.6647104165731736,33.80039872145611,loss
modern_tcn,US-SP1_ENF_Merged,3.0441867160293037,3.7934237750627835,0.7492370590334798,24.612059933391667,loss
modern_tcn,US-SRG_GRA_Merged,1.9010046048695197,1.866832118412501,-0.03417248645701876,-1.7976014560661349,win
modern_tcn,US-SRM_WSA_Merged,1.6265273015517543,1.7096291536861357,0.08310185213438137,5.109158146629312,loss
modern_tcn,US-TKs_CSH_Merged,1.3708988797332535,1.0041925750878025,-0.36670630464545106,-26.74933286959896,win
modern_tcn,US-UC1_CVM_Merged,3.4319509917109388,3.3935553435349113,-0.038395648176027475,-1.1187702933043924,win
modern_tcn,US-UMd_DBF_Merged,2.660874283223561,2.7092030029462526,0.048328719722691815,1.8162721939701403,loss
modern_tcn,US-Var_GRA_Merged,2.4498269796200827,1.7727637487245,-0.6770632308955826,-27.6371856677234,win
modern_tcn,US-Wkg_GRA_Merged,1.5546375602373792,1.8652374320360352,0.310599871798656,19.978924975364045,loss
modern_tcn,US-xAE_GRA_Merged,1.79486439366455,2.1315403091296687,0.33667591546511866,18.757735495422693,loss
modern_tcn,US-xBL_DBF_Merged,2.3337217682526146,2.4135016323002945,0.0797798640476799,3.4185679344035704,loss
modern_tcn,US-xCL_GRA_Merged,2.805385551256506,4.422453935218542,1.6170683839620357,57.64157383778375,loss
modern_tcn,US-xJR_OSH_Merged,0.8865426402595284,1.0269624495249694,0.14041980926544095,15.839036148823496,loss
modern_tcn,US-xUN_MF_Merged,2.1857643358817946,3.515171495926553,1.3294071600447586,60.82115707631587,loss
time_mixer_pp,AU-MvB_CRO_Merged,7.052747167782821,7.0279394043265535,-0.024807763456267118,-0.35174610497296416,win
time_mixer_pp,AU-Sil_GRA_Merged,2.9607636898316527,3.4862611249475637,0.525497435115911,17.74871250011143,loss
time_mixer_pp,AU-Sno_EBF_Merged,2.292743440591289,2.7588477783016545,0.4661043377103655,20.329546230875234,loss
time_mixer_pp,CA-TP3_ENF_Merged,2.5109557828710174,2.9294145298844323,0.4184587470134149,16.66531724166607,loss
time_mixer_pp,CA-TP4_ENF_Merged,2.5611972409931987,2.8372525337906396,0.2760552927974409,10.778369130617612,loss
time_mixer_pp,CH-Crs_GRA_Merged,3.6183122017574068,3.6383976134851377,0.02008541172773093,0.5551044411804898,loss
time_mixer_pp,CH-Fru_GRA_Merged,3.742116789132603,3.881821079381337,0.139704290248734,3.7332958355133665,loss
time_mixer_pp,CN-Yuc_CRO_Merged,3.711720199342265,5.235073117943286,1.523352918601021,41.04169594655779,loss
time_mixer_pp,CZ-KrP_CRO_Merged,4.157722896121677,4.166440692257646,0.00871779613596857,0.20967718036477437,loss
time_mixer_pp,DE-Amv_WET_Merged,4.074442257292313,3.658620927645465,-0.41582132964684826,-10.205601242786638,win
time_mixer_pp,DE-Har_ENF_Merged,2.5598940282411453,2.8656747511976106,0.3057807229564653,11.945053958603179,loss
time_mixer_pp,DE-RuM_CRO_Merged,4.596330069297273,5.603663888458563,1.00733381916129,21.916046149298847,loss
time_mixer_pp,DE-RuR_GRA_Merged,3.574116339769227,3.745517957790828,0.17140161802160092,4.795636228021272,loss
time_mixer_pp,DE-RuS_CRO_Merged,4.949142875018484,5.370443160250216,0.421300285231732,8.512590884338907,loss
time_mixer_pp,ES-HeB_ENF_Merged,2.0267574439803124,2.1128041944918974,0.08604675051158495,4.245537657560012,loss
time_mixer_pp,ES-LM2_SAV_Merged,1.5338937544440525,1.4740977866303986,-0.05979596781365393,-3.8983122292799544,win
time_mixer_pp,FR-CLt_GRA_Merged,3.783260939953519,3.741994096218762,-0.041266843734756975,-1.0907744506585364,win
time_mixer_pp,FR-Mej_GRA_Merged,4.693949716210748,4.8679099832151405,0.17396026700439204,3.7060530581231648,loss
time_mixer_pp,IL-Yat_ENF_Merged,1.8618269129496747,2.1146415945807546,0.2528146816310799,13.578849885167251,loss
time_mixer_pp,IT-BsB_DBF_Merged,2.7607259540221865,2.5984353132269145,-0.162290640795272,-5.878549464818331,win
time_mixer_pp,IT-SR2_ENF_Merged,3.844075618386728,3.9588397510137,0.11476413262697172,2.985480620569468,loss
time_mixer_pp,KR-ScC_ENF_Merged,3.0383912850859742,4.416383708120275,1.3779924230343008,45.352697981929246,loss
time_mixer_pp,RU-Fy2_ENF_Merged,2.955399798618566,3.2245974575757734,0.2691976589572076,9.108671492873414,loss
time_mixer_pp,RU-Fyo_ENF_Merged,2.705392035910339,3.2413370637022836,0.5359450277919446,19.810253770175095,loss
time_mixer_pp,US-CMW_DBF_Merged,2.1208246787029896,2.4469510251594953,0.3261263464565056,15.377336454607427,loss
time_mixer_pp,US-CRK_ENF_Merged,2.5213084328640916,2.8302135936361297,0.3089051607720381,12.251779938765203,loss
time_mixer_pp,US-MMS_DBF_Merged,2.8565423643319408,3.081829577391868,0.22528721305992727,7.886710026532905,loss
time_mixer_pp,US-Mo1_CRO_Merged,5.989484076852802,6.856855081192573,0.8673710043397707,14.481564575684358,loss
time_mixer_pp,US-Ne2_CRO_Merged,3.8560868092292764,4.662048035329056,0.8059612260997793,20.90101353970473,loss
time_mixer_pp,US-Ro1_CRO_Merged,4.925120648107722,5.938985733627909,1.0138650855201874,20.585588820239845,loss
time_mixer_pp,US-SP1_ENF_Merged,3.0441867160293037,3.6667032880381205,0.6225165720088168,20.449355774760054,loss
time_mixer_pp,US-SRG_GRA_Merged,1.9010046048695197,2.0243077903368456,0.12330318546732588,6.486211824604659,loss
time_mixer_pp,US-SRM_WSA_Merged,1.6265273015517543,2.009343982115469,0.38281668056371454,23.535828768351834,loss
time_mixer_pp,US-TKs_CSH_Merged,1.3708988797332535,1.0852129393490308,-0.2856859403842227,-20.839315328626633,win
time_mixer_pp,US-UC1_CVM_Merged,3.4319509917109388,4.312483059865703,0.8805320681547641,25.656895167835437,loss
time_mixer_pp,US-UMd_DBF_Merged,2.660874283223561,2.747504069482164,0.0866297862586034,3.255688808929909,loss
time_mixer_pp,US-Var_GRA_Merged,2.4498269796200827,2.094944522522993,-0.3548824570970899,-14.486021259841166,win
time_mixer_pp,US-Wkg_GRA_Merged,1.5546375602373792,2.16910842009873,0.6144708598613509,39.5250234252366,loss
time_mixer_pp,US-xAE_GRA_Merged,1.79486439366455,2.509523659493309,0.7146592658287589,39.81689471089506,loss
time_mixer_pp,US-xBL_DBF_Merged,2.3337217682526146,2.6482895389746557,0.3145677707220411,13.479231971923339,loss
time_mixer_pp,US-xCL_GRA_Merged,2.805385551256506,4.261226078227299,1.455840526970793,51.8944900931259,loss
time_mixer_pp,US-xJR_OSH_Merged,0.8865426402595284,1.003790547049988,0.11724790679045949,13.225298081109338,loss
time_mixer_pp,US-xUN_MF_Merged,2.1857643358817946,2.5087378174365895,0.3229734815547949,14.776226158182734,loss
